시설명,위도,경도,시설용도분류,소재지 지번주소,자치구,법정동
삼대한의원,37.47275,126.900505,FU_BE,서울특별시 금천구 독산동 988-8,금천구,독산동
동의보감한의원,37.48333,126.93001,FU_BE,서울특별시 관악구 신림동 1641-8,관악구,신림동
신림올바른치과의원,37.482212,126.93014,FU_BE,서울특별시 관악구 신림동 1641-19,관악구,신림동
연세공감치과의원,37.482502,126.92963,FU_BE,서울특별시 관악구 신림동 1638-16,관악구,신림동
아트치과의원,37.486984,126.92934,FU_BE,서울특별시 관악구 신림동 1425-17,관악구,신림동
필치과의원,37.637238,127.06086,FU_BE,서울특별시 노원구 하계동 354,노원구,하계동
김준호소아과의원,37.63914,127.063835,FU_BE,서울특별시 노원구 중계동 505,노원구,중계동
B2108,37.537712,127.0522,FU_BE,서울특별시 성동구 성수동2가 499,성동구,성수동2가
삼성드림소아청소년과의원,37.537144,127.05511,FU_BE,서울특별시 성동구 성수동2가 561-1,성동구,성수동2가
본아한의원,37.53895,127.05541,FU_BE,서울특별시 성동구 성수동2가 331-2,성동구,성수동2가
성수메디칼,37.53901,127.05368,FU_BE,서울특별시 성동구 성수동2가 339-42,성동구,성수동2가
성수최이빈후과의원,37.537838,127.05212,FU_BE,서울특별시 성동구 성수동2가 346-2,성동구,성수동2가
고운니치과의원,37.490738,126.84085,FU_BE,서울특별시 구로구 오류동 156-100,구로구,오류동
대유한의원,37.491154,126.84188,FU_BE,서울특별시 구로구 오류동 155-11,구로구,오류동
송기산내과의원,37.491283,126.8422,FU_BE,서울특별시 구로구 오류동 155-8,구로구,오류동
연세연합의원,37.493496,126.84416,FU_BE,서울특별시 구로구 오류동 135-73,구로구,오류동
김정민한의원,37.492374,126.84388,FU_BE,서울특별시 구로구 오류동 148-2,구로구,오류동
성모나은내과의원,37.49569,126.84389,FU_BE,서울특별시 구로구 오류동 54-12,구로구,오류동
김형수의원,37.495644,126.84234,FU_BE,서울특별시 구로구 오류동 10-1,구로구,오류동
연세이비인후과의원,37.495834,126.84286,FU_BE,서울특별시 구로구 오류동 40-4,구로구,오류동
덕산이편한치과,37.49595,126.84309,FU_BE,서울특별시 구로구 오류동 40-1,구로구,오류동
김은주산부인과,37.49607,126.84341,FU_BE,서울특별시 구로구 오류동 38-21,구로구,오류동
경희가족사랑한의원,37.49617,126.8436,FU_BE,서울특별시 구로구 오류동 37-2,구로구,오류동
보스톤미치과의원,37.496384,126.843895,FU_BE,서울특별시 구로구 오류동 37-4,구로구,오류동
유일한의원,37.496525,126.844185,FU_BE,서울특별시 구로구 오류동 37-1,구로구,오류동
신한방사선과의원,37.483204,126.93,FU_BE,서울특별시 관악구 신림동 1641-9,관악구,신림동
김남규치과의원,37.496204,126.84368,FU_BE,서울특별시 구로구 오류동 37-12,구로구,오류동
대림성모병원,37.490612,126.90715,FU_BD,서울특별시 영등포구 대림동 978-13,영등포구,대림동
대명요양병원,37.53645,126.89606,FU_BD,서울특별시 영등포구 양평동4가 68-1,영등포구,양평동4가
성애의료재단 성애병원,37.512043,126.9224,FU_BD,서울특별시 영등포구 신길동 451-2,영등포구,신길동
본서부병원,37.60097,126.92259,FU_BD,서울특별시 은평구 응암동 87-7,은평구,응암동
의료법인 성누가의료재단 성누가병원,37.610523,126.93033,FU_BD,서울특별시 은평구 불광동 281-102,은평구,불광동
문치과병원,37.61612,126.92373,FU_BD,서울특별시 은평구 대조동 187-51,은평구,대조동
은평요양병원,37.626446,126.91952,FU_BD,서울특별시 은평구 갈현동 390-19,은평구,갈현동
러스크서울병원,37.60011,127.10433,FU_BD,서울특별시 중랑구 망우동 207-2,중랑구,망우동
녹색병원,37.583546,127.08621,FU_BD,서울특별시 중랑구 면목동 568-1,중랑구,면목동
석플란트치과병원,37.52094,127.03321,FU_BD,서울특별시 강남구 논현동 62-9,강남구,논현동
에스플란트치과병원,37.523052,127.04047,FU_BD,서울특별시 강남구 청담동 2-7,강남구,청담동
미림한방병원,37.51573,127.02163,FU_BD,서울특별시 강남구 논현동 2-10,강남구,논현동
리봄한방병원,37.51626,127.04006,FU_BD,서울특별시 강남구 논현동 241-16,강남구,논현동
의료법인참예원의료재단강남구립행복요양병원,37.461143,127.10336,FU_BD,서울특별시 강남구 세곡동 521,강남구,세곡동
느루요양병원,37.527874,127.12057,FU_BD,서울특별시 강동구 성내동 452,강동구,성내동
서울숲요양병원,37.55836,127.159584,FU_BD,서울특별시 강동구 고덕동 297-1,강동구,고덕동
햇빛병원,37.61573,127.03022,FU_BD,서울특별시 강북구 미아동 67-1,강북구,미아동
서울유병원,37.616035,127.02957,FU_BD,서울특별시 강북구 미아동 62-38,강북구,미아동
현인요양병원,37.638615,127.00667,FU_BD,서울특별시 강북구 수유동 521-57,강북구,수유동
국립재활원,37.638893,127.01063,FU_BD,서울특별시 강북구 수유동 520,강북구,수유동
효성요양병원,37.62202,127.020485,FU_BD,서울특별시 강북구 미아동 734-108,강북구,미아동
꿈의숲요양병원,37.620506,127.04485,FU_BD,서울특별시 강북구 번동 105-1,강북구,번동
북서울요양병원,37.638134,127.030045,FU_BD,서울특별시 강북구 번동 461-68,강북구,번동
무척바른한방병원,37.558575,126.83271,FU_BD,서울특별시 강서구 마곡동 800-5,강서구,마곡동
이화여자대학교의과대학부속서울병원,37.557346,126.83613,FU_BD,서울특별시 강서구 마곡동 808,강서구,마곡동
로고스치과병원,37.558834,126.83885,FU_BD,서울특별시 강서구 등촌동 673-1,강서구,등촌동
강서송도병원,37.55851,126.84283,FU_BD,서울특별시 강서구 등촌동 669-1,강서구,등촌동
부민병원,37.55683,126.851,FU_BD,서울특별시 강서구 등촌동 657,강서구,등촌동
경희생생한방병원,37.5593,126.84573,FU_BD,서울특별시 강서구 등촌동 700,강서구,등촌동
새미래요양병원,37.52974,126.86087,FU_BD,서울특별시 강서구 화곡동 786-6,강서구,화곡동
실로암안과병원,37.546024,126.862206,FU_BD,서울특별시 강서구 등촌동 512-5,강서구,등촌동
보금한방병원,37.558117,126.82925,FU_BD,서울특별시 강서구 마곡동 799-20,강서구,마곡동
조인트힐병원,37.473732,126.91755,FU_BD,서울특별시 관악구 신림동 726-5,관악구,신림동
강남초이스병원,37.48129,126.94961,FU_BD,서울특별시 관악구 봉천동 875-8,관악구,봉천동
더웰샘한방병원,37.47606,126.97766,FU_BD,서울특별시 관악구 남현동 1058-6,관악구,남현동
척편한병원,37.482605,126.93038,FU_BD,서울특별시 관악구 신림동 86-3,관악구,신림동
에스(S)리더치과병원,37.54038,127.070526,FU_BD,서울특별시 광진구 화양동 6-1,광진구,화양동
건국대학교병원,37.540443,127.072105,FU_BD,서울특별시 광진구 화양동 4-12,광진구,화양동
국립정신건강센터,37.565014,127.08579,FU_BD,서울특별시 광진구 중곡동 30-1,광진구,중곡동
제니스병원,37.546513,127.08645,FU_BD,서울특별시 광진구 구의동 80-25,광진구,구의동
편안한요양병원,37.531597,127.08648,FU_BD,서울특별시 광진구 자양동 685,광진구,자양동
혜민병원,37.53519,127.083466,FU_BD,서울특별시 광진구 자양동 627-3,광진구,자양동
광진예치과병원,37.55671,127.079704,FU_BD,서울특별시 광진구 능동 276-2,광진구,능동
연세무척나은병원,37.556267,127.0808,FU_BD,서울특별시 광진구 능동 222-13,광진구,능동
아름제일병원,37.505466,126.89046,FU_BD,서울특별시 구로구 구로동 25,구로구,구로동
참튼튼병원,37.482155,126.90037,FU_BD,서울특별시 구로구 구로동 1126-34,구로구,구로동
오케이요양병원,37.503803,126.86281,FU_BD,서울특별시 구로구 고척동 50-48,구로구,고척동
목동현대요양병원,37.505558,126.86043,FU_BD,서울특별시 구로구 고척동 176-3,구로구,고척동
금천수요양병원,37.48001,126.906494,FU_BD,서울특별시 금천구 독산동 899-6,금천구,독산동
경희리솜한방병원,37.45887,126.897705,FU_BD,서울특별시 금천구 시흥동 113-14,금천구,시흥동
메디아이여성병원,37.65652,127.067024,FU_BD,서울특별시 노원구 상계동 373-71,노원구,상계동
노원솔요양병원,37.659172,127.07577,FU_BD,서울특별시 노원구 중계동 160-1,노원구,중계동
선의요양병원,37.655308,127.05985,FU_BD,서울특별시 노원구 상계동 711-12,노원구,상계동
강변역지너스타워,37.535378,127.093445,FU_BE,서울특별시 광진구 구의동 546-11,광진구,구의동
희성한방병원,37.662632,127.04058,FU_BD,서울특별시 도봉구 방학동 676-21,도봉구,방학동
서울사랑요양병원,37.654327,127.01324,FU_BD,서울특별시 도봉구 쌍문동 503-8,도봉구,쌍문동
포근한맘요양병원,37.657063,127.013855,FU_BD,서울특별시 도봉구 쌍문동 508-2,도봉구,쌍문동
베이직병원,37.657425,127.014015,FU_BD,서울특별시 도봉구 쌍문동 508-1,도봉구,쌍문동
퍼스트요양병원,37.657997,127.01414,FU_BD,서울특별시 도봉구 쌍문동 509-1,도봉구,쌍문동
팔팔요양병원,37.67098,127.04344,FU_BD,서울특별시 도봉구 도봉동 620-23,도봉구,도봉동
의료법인한전의료재단 한일병원,37.646343,127.02858,FU_BD,서울특별시 도봉구 쌍문동 388-1,도봉구,쌍문동
다나병원,37.655037,127.04038,FU_BD,서울특별시 도봉구 창동 715-28,도봉구,창동
경희대학교병원,37.593647,127.05151,FU_BD,서울특별시 동대문구 회기동 1-5,동대문구,회기동
경희대학교치과병원,37.5942,127.05329,FU_BD,서울특별시 동대문구 회기동 1-5,동대문구,회기동
서울에이스요양병원,37.5737,127.037735,FU_BD,서울특별시 동대문구 용두동 36-2,동대문구,용두동
서울명병원,37.57738,127.03799,FU_BD,서울특별시 동대문구 용두동 45-1,동대문구,용두동
참튼튼병원,37.572777,127.06935,FU_BD,서울특별시 동대문구 장안동 294-11,동대문구,장안동
린여성병원,37.572235,127.06983,FU_BD,서울특별시 동대문구 장안동 370-1,동대문구,장안동
삼육치과병원,37.58749,127.06331,FU_BD,서울특별시 동대문구 휘경동 20,동대문구,휘경동
삼육서울병원,37.587955,127.06533,FU_BD,서울특별시 동대문구 휘경동 43-125,동대문구,휘경동
날개병원,37.581615,127.029465,FU_BD,서울특별시 동대문구 용두동 740-1,동대문구,용두동
서울나은병원,37.578545,127.03872,FU_BD,서울특별시 동대문구 제기동 1046-4,동대문구,제기동
서울성심병원,37.584286,127.049965,FU_BD,서울특별시 동대문구 청량리동 40-9,동대문구,청량리동
코리아병원,37.57321,127.071495,FU_BD,서울특별시 동대문구 장안동 306-4,동대문구,장안동
햇살요양병원,37.574036,127.072205,FU_BD,서울특별시 동대문구 장안동 309-1,동대문구,장안동
대한민국요양병원,37.578274,127.07251,FU_BD,서울특별시 동대문구 장안동 313-3,동대문구,장안동
엔플러스병원,37.575478,127.07261,FU_BD,서울특별시 동대문구 장안동 311-5,동대문구,장안동
엘치과병원,37.574043,127.057945,FU_BD,서울특별시 동대문구 답십리동 94-9,동대문구,답십리동
시카고치과병원,37.575047,127.023575,FU_BD,서울특별시 동대문구 신설동 117-21,동대문구,신설동
의료법인마리아의료재단마리아병원,37.574368,127.0252,FU_BD,서울특별시 동대문구 신설동 103-10,동대문구,신설동
효림요양병원,37.568645,127.050964,FU_BD,서울특별시 동대문구 답십리동 497-66,동대문구,답십리동
365매일한방병원,37.575382,127.02435,FU_BD,서울특별시 동대문구 신설동 101-5,동대문구,신설동
하늘병원,37.56527,127.05547,FU_BD,서울특별시 동대문구 답십리동 492-2,동대문구,답십리동
지혜병원,37.56164,127.06592,FU_BD,서울특별시 동대문구 장안동 464-3,동대문구,장안동
맑은수병원,37.563843,127.06547,FU_BD,서울특별시 동대문구 장안동 431-6,동대문구,장안동
신우요양병원,37.579388,127.06814,FU_BD,서울특별시 동대문구 전농동 1-64,동대문구,전농동
영동병원,37.563263,127.05855,FU_BD,서울특별시 동대문구 장안동 413-1,동대문구,장안동
멘토스병원,37.566566,127.06162,FU_BD,서울특별시 동대문구 답십리동 12-262,동대문구,답십리동
따뜻한치과병원,37.477783,126.981186,FU_BD,서울특별시 동작구 사당동 1042-12,동작구,사당동
더본병원,37.482544,126.98146,FU_BD,서울특별시 동작구 사당동 1008-17,동작구,사당동
내이처럼치과병원,37.48635,126.98023,FU_BD,서울특별시 동작구 사당동 138-3,동작구,사당동
서울특별시보라매병원,37.49389,126.92407,FU_BD,서울특별시 동작구 신대방동 425,동작구,신대방동
연세제일요양병원,37.498997,126.93367,FU_BD,서울특별시 동작구 상도동 255-4,동작구,상도동
정동병원,37.50496,126.94945,FU_BD,서울특별시 동작구 상도1동 614-1,동작구,상도1동
의료법인덕수의료재단보라매요양병원,37.498814,126.92069,FU_BD,서울특별시 동작구 대방동 417-3,동작구,대방동
기분좋은한방병원,37.497707,126.92538,FU_BD,서울특별시 동작구 신대방동 358-3,동작구,신대방동
청화병원,37.507145,126.94017,FU_BD,서울특별시 동작구 노량진동 311-8,동작구,노량진동
중앙대학교병원,37.50705,126.96086,FU_BD,서울특별시 동작구 흑석동 224-1,동작구,흑석동
연세한강병원,37.539425,126.94479,FU_BD,서울특별시 마포구 마포동 33-1,마포구,마포동
한그루치과병원,37.541935,126.949814,FU_BD,서울특별시 마포구 도화동 566,마포구,도화동
세솟는정형외과병원,37.552345,126.93703,FU_BD,서울특별시 마포구 신수동 81-101,마포구,신수동
신촌연세병원,37.552464,126.93366,FU_BD,서울특별시 마포구 신수동 66-1,마포구,신수동
마포요양병원,37.564087,126.90872,FU_BD,서울특별시 마포구 성산동 275-3,마포구,성산동
위비앙병원,37.556927,126.952446,FU_BD,서울특별시 마포구 아현동 346-5,마포구,아현동
한창한방병원,37.54853,126.923416,FU_BD,서울특별시 마포구 상수동 93-45,마포구,상수동
푸르메재단 넥슨어린이재활병원,37.584694,126.8806,FU_BD,서울특별시 마포구 상암동 1738,마포구,상암동
강북연세요양병원,37.56613,126.927574,FU_BD,서울특별시 서대문구 연희동 192-32,서대문구,연희동
의료법인제민의료재단동서한방병원,37.56463,126.93016,FU_BD,서울특별시 서대문구 연희동 194-37,서대문구,연희동
재단법인대성병원,37.588898,126.94582,FU_BD,서울특별시 서대문구 홍제동 234-2,서대문구,홍제동
활명한방병원,37.57291,126.90838,FU_BD,서울특별시 서대문구 북가좌동 150,서대문구,북가좌동
사랑요양병원,37.574173,126.90564,FU_BD,서울특별시 서대문구 북가좌동 392-23,서대문구,북가좌동
가자연세병원,37.568924,126.9166,FU_BD,서울특별시 서대문구 남가좌동 102-3,서대문구,남가좌동
의료법인 원중의료재단 우리내일병원,37.55768,126.95704,FU_BD,서울특별시 서대문구 북아현동 126-22,서대문구,북아현동
연세대학교치과대학치과병원,37.563087,126.941765,FU_BD,서울특별시 서대문구 신촌동 134,서대문구,신촌동
연세대학교의과대학세브란스병원,37.562256,126.94102,FU_BD,서울특별시 서대문구 신촌동 134,서대문구,신촌동
잎사귀치과병원,37.556572,126.93543,FU_BD,서울특별시 서대문구 창천동 62-1,서대문구,창천동
의료법인동신의료재단 동신병원,37.581314,126.9365,FU_BD,서울특별시 서대문구 홍은동 430,서대문구,홍은동
고도일병원,37.507027,127.022766,FU_BD,서울특별시 서초구 반포동 736-9,서초구,반포동
이건목원리한방병원,37.494102,126.98319,FU_BD,서울특별시 서초구 방배동 765-28,서초구,방배동
올바로병원,37.48622,127.004456,FU_BD,서울특별시 서초구 서초동 1515-4,서초구,서초동
참포도나무병원,37.47993,127.038666,FU_BD,서울특별시 서초구 양재동 20-7,서초구,양재동
의료법인 부원의료재단 서초요양병원,37.483128,127.00935,FU_BD,서울특별시 서초구 서초동 1485-17,서초구,서초동
가야치과병원,37.48928,126.992256,FU_BD,서울특별시 서초구 방배동 852-20,서초구,방배동
재단법인 동국한방병원,37.490276,126.992386,FU_BD,서울특별시 서초구 방배동 837-13,서초구,방배동
참푸른병원,37.493027,126.98994,FU_BD,서울특별시 서초구 방배동 795-22,서초구,방배동
필치과병원,37.49479,126.98888,FU_BD,서울특별시 서초구 방배동 774,서초구,방배동
의료법인 청해의료재단 제일병원,37.48783,126.99508,FU_BD,서울특별시 서초구 방배동 896-1,서초구,방배동
365엠씨(mc)병원,37.492992,127.014114,FU_BD,서울특별시 서초구 서초동 1657-1,서초구,서초동
강남요양병원,37.49939,127.01208,FU_BD,서울특별시 서초구 반포동 44-3,서초구,반포동
서울21세기병원,37.485294,127.01574,FU_BD,서울특별시 서초구 서초동 1602-8,서초구,서초동
기쁨병원,37.48279,127.01802,FU_BD,서울특별시 서초구 서초동 1426-1,서초구,서초동
장덕한방병원,37.485806,127.01626,FU_BD,서울특별시 서초구 서초동 1603-2,서초구,서초동
세바른병원,37.485954,127.01535,FU_BD,서울특별시 서초구 서초동 1600-10,서초구,서초동
의료법인 참예원의료재단 서초참요양병원,37.459766,127.02535,FU_BD,서울특별시 서초구 우면동 791,서초구,우면동
서울귀한이치과병원,37.507126,127.00984,FU_BD,서울특별시 서초구 반포동 20-45,서초구,반포동
서울특별시어린이병원,37.455486,127.06915,FU_BD,서울특별시 서초구 내곡동 375,서초구,내곡동
연세슬기병원,37.56431,127.03069,FU_BD,서울특별시 성동구 도선동 365-1,성동구,도선동
한양대학교병원,37.559635,127.04419,FU_BD,서울특별시 성동구 사근동 110,성동구,사근동
9988병원,37.558598,127.03749,FU_BD,서울특별시 성동구 행당동 130-115,성동구,행당동
재단법인베스티안재단베스티안서울병원,37.565098,127.02803,FU_BD,서울특별시 성동구 하왕십리동 1070-3,성동구,하왕십리동
시온요양병원,37.56047,127.06713,FU_BD,서울특별시 성동구 용답동 235-8,성동구,용답동
굿모닝요양병원,37.56073,127.06722,FU_BD,서울특별시 성동구 용답동 235-3,성동구,용답동
다나움요양병원,37.51245,127.119865,FU_BD,서울특별시 송파구 방이동 160,송파구,방이동
더사랑요양병원,37.500633,127.14314,FU_BD,서울특별시 송파구 마천동 26-11,송파구,마천동
송파그랜드요양병원,37.499657,127.143776,FU_BD,서울특별시 송파구 마천동 32,송파구,마천동
의료법인일맥의료재단 인애가요양병원,37.505257,127.135155,FU_BD,서울특별시 송파구 오금동 77,송파구,오금동
학교법인혜화학원 대전대학교서울한방병원,37.48548,127.115845,FU_BD,서울특별시 송파구 문정동 493,송파구,문정동
강남푸른숲한방병원,37.502617,127.08703,FU_BD,서울특별시 송파구 삼전동 33-3,송파구,삼전동
강남수병원,37.501335,127.08615,FU_BD,서울특별시 송파구 삼전동 38-5,송파구,삼전동
드림요양병원,37.496716,127.12221,FU_BD,서울특별시 송파구 가락동 57,송파구,가락동
서울석병원,37.493797,127.12397,FU_BD,서울특별시 송파구 가락동 122-6,송파구,가락동
의료법인마리아의료재단마리아병원,37.493267,127.12443,FU_BD,서울특별시 송파구 가락동 121-2,송파구,가락동
강남센트럴요양병원,37.493008,127.12455,FU_BD,서울특별시 송파구 가락동 121-4,송파구,가락동
뉴스타트병원,37.49908,127.11946,FU_BD,서울특별시 송파구 가락동 159-7,송파구,가락동
한솔병원,37.506084,127.10592,FU_BD,서울특별시 송파구 석촌동 174-13,송파구,석촌동
미래본병원,37.51533,127.09954,FU_BD,서울특별시 송파구 신천동 7-17,송파구,신천동
잠실포레메디한방병원,37.511723,127.109634,FU_BD,서울특별시 송파구 방이동 109-3,송파구,방이동
포레힐요양병원,37.50971,127.11382,FU_BD,서울특별시 송파구 방이동 114-3,송파구,방이동
서울병원,37.503918,127.12471,FU_BD,서울특별시 송파구 가락동 2,송파구,가락동
서울힐링요양병원,37.49908,127.12569,FU_BD,서울특별시 송파구 가락동 36-1,송파구,가락동
목동힘찬병원,37.52495,126.87689,FU_BD,서울특별시 양천구 목동 404-3,양천구,목동
서울특별시서남병원,37.511894,126.83316,FU_BD,서울특별시 양천구 신정동 1320-7,양천구,신정동
양천효요양병원,37.52431,126.851135,FU_BD,서울특별시 양천구 신정동 942-12,양천구,신정동
목동예치과병원,37.525692,126.859634,FU_BD,서울특별시 양천구 신정동 907-12,양천구,신정동
의료법인동신의료재단 동신병원,37.52462,126.87676,FU_BD,서울특별시 양천구 목동 404-256,양천구,목동
서울스마트요양병원,37.512753,126.8558,FU_BD,서울특별시 양천구 신정동 1268,양천구,신정동
목동제일여성병원,37.523026,126.85182,FU_BD,서울특별시 양천구 신정동 943-19,양천구,신정동
가톨릭대학교 여의도성모병원,37.518085,126.936584,FU_BD,서울특별시 영등포구 여의도동 62,영등포구,여의도동
초록나무요양병원,37.501236,126.899345,FU_BD,서울특별시 영등포구 대림동 681,영등포구,대림동
대림요양병원,37.50265,126.899765,FU_BD,서울특별시 영등포구 대림동 668-12,영등포구,대림동
서울센트럴요양병원,37.513935,126.898636,FU_BD,서울특별시 영등포구 문래동3가 54-54,영등포구,문래동3가
새롬한방병원,37.50518,126.89741,FU_BD,서울특별시 영등포구 대림동 603-26,영등포구,대림동
한림대학교 한강성심병원,37.52318,126.909706,FU_BD,서울특별시 영등포구 영등포동7가 94-200,영등포구,영등포동7가
한림대학교 강남성심병원,37.4933,126.9087,FU_BD,서울특별시 영등포구 대림동 948-1,영등포구,대림동
재단법인한국산업보건환경연구소부설 해상병원,37.50756,126.91068,FU_BD,서울특별시 영등포구 신길동 232-84,영등포구,신길동
서울은빛요양병원,37.540844,126.89497,FU_BD,서울특별시 영등포구 양평동5가 121-1,영등포구,양평동5가
서울바른병원,37.50031,126.92002,FU_BD,서울특별시 영등포구 신길동 505,영등포구,신길동
연세베스트요양병원,37.505356,126.92201,FU_BD,서울특별시 영등포구 신길동 861,영등포구,신길동
대윤한방병원,37.514435,126.91792,FU_BD,서울특별시 영등포구 신길동 103-9,영등포구,신길동
한강수병원,37.52243,126.89086,FU_BD,서울특별시 영등포구 양평동1가 28-4,영등포구,양평동1가
씨엠병원,37.518856,126.904175,FU_BD,서울특별시 영등포구 영등포동4가 90,영등포구,영등포동4가
순천향대학교 부속 서울병원,37.533707,127.0043,FU_BD,서울특별시 용산구 한남동 657-58,용산구,한남동
서울병원,37.60883,126.93073,FU_BD,서울특별시 은평구 대조동 15-123,은평구,대조동
가톨릭대학교 은평성모병원,37.633564,126.915955,FU_BD,서울특별시 은평구 진관동 55,은평구,진관동
미올한방병원,37.603477,126.935326,FU_BD,서울특별시 은평구 녹번동 19-121,은평구,녹번동
연세에덴요양병원,37.60611,126.93337,FU_BD,서울특별시 은평구 녹번동 27-6,은평구,녹번동
의료법인 청구성심병원,37.62079,126.919556,FU_BD,서울특별시 은평구 갈현동 395-1,은평구,갈현동
아미나요양병원,37.57226,126.971016,FU_BD,서울특별시 종로구 신문로2가 1-158,종로구,신문로2가
서울대학교치과병원,37.5777,126.99975,FU_BD,서울특별시 종로구 연건동 28-21,종로구,연건동
치휴한방병원,37.579174,127.00179,FU_BD,서울특별시 종로구 연건동 39,종로구,연건동
강북삼성병원,37.56829,126.96816,FU_BD,서울특별시 종로구 평동 108-1,종로구,평동
서울적십자병원,37.56711,126.966995,FU_BD,서울특별시 종로구 평동 164,종로구,평동
포레스트한방병원,37.574825,126.97294,FU_BD,서울특별시 종로구 내자동 219,종로구,내자동
세란병원,37.57518,126.95747,FU_BD,서울특별시 종로구 무악동 32-2,종로구,무악동
로이병원,37.606823,126.969215,FU_BD,서울특별시 종로구 평창동 158-1,종로구,평창동
참바로병원,37.566036,127.01665,FU_BD,서울특별시 중구 흥인동 86,중구,흥인동
서울송도병원,37.551163,127.00814,FU_BD,서울특별시 중구 신당동 366-144,중구,신당동
반도정형외과병원,37.555984,127.01011,FU_BD,서울특별시 중구 신당동 422-4,중구,신당동
인제대학교 서울백병원,37.565083,126.98885,FU_BD,서울특별시 중구 저동2가 85,중구,저동2가
라임나무치과병원,37.564003,126.98474,FU_BD,서울특별시 중구 명동1가 53-1,중구,명동1가
국립중앙의료원,37.567425,127.00601,FU_BD,서울특별시 중구 을지로6가 18-79,중구,을지로6가
더블유치과병원,37.568115,127.008484,FU_BD,서울특별시 중구 을지로6가 18-185,중구,을지로6가
광화문자생한방병원,37.563614,126.96925,FU_BD,서울특별시 중구 순화동 1-170,중구,순화동
연세스위트치과병원,37.56617,127.02191,FU_BD,서울특별시 중구 황학동 2523,중구,황학동
한누리치과병원,37.560944,126.982544,FU_BD,서울특별시 중구 충무로1가 25-5,중구,충무로1가
팔팔병원,37.59089,127.07971,FU_BD,서울특별시 중랑구 면목동 180-1,중랑구,면목동
한걸음요양병원,37.596485,127.08753,FU_BD,서울특별시 중랑구 상봉동 101,중랑구,상봉동
서울선병원,37.59863,127.09364,FU_BD,서울특별시 중랑구 상봉동 74-43,중랑구,상봉동
경동한방병원,37.598663,127.09662,FU_BD,서울특별시 중랑구 망우동 490-8,중랑구,망우동
의료법인풍산의료재단동부제일병원,37.600765,127.10927,FU_BD,서울특별시 중랑구 망우동 128-29,중랑구,망우동
연세본병원,37.57962,127.08799,FU_BD,서울특별시 중랑구 면목동 617-2,중랑구,면목동
강북21세기병원,37.594116,127.085785,FU_BD,서울특별시 중랑구 상봉동 108-2,중랑구,상봉동
늘찬병원,37.587948,127.0797,FU_BD,서울특별시 중랑구 면목동 179-24,중랑구,면목동
서울특별시서울의료원,37.61298,127.09797,FU_BD,서울특별시 중랑구 신내동 316,중랑구,신내동
서울특별시 북부병원,37.604305,127.10774,FU_BD,서울특별시 중랑구 망우동 227,중랑구,망우동
장스여성병원,37.599728,127.09758,FU_BD,서울특별시 중랑구 망우동 488-8,중랑구,망우동
크리스탈빌딩,37.48536,127.034096,FU_BE,서울특별시 강남구 도곡동 953-3,강남구,도곡동
마포구 보건소,37.566242,126.90194,FU_BG,서울특별시 마포구 성산동 370,마포구,성산동
서대문구 보건소,37.5786,126.936325,FU_BG,서울특별시 서대문구 연희동 165-2,서대문구,연희동
G밸리보건지소,37.481956,126.89228,FU_BH,서울특별시 구로구 구로동 237,구로구,구로동
구로구 오류동 보건지소,37.488808,126.83932,FU_BH,서울특별시 구로구 오류동 172-65,구로구,오류동
신월보건지소,37.531376,126.8319,FU_BH,서울특별시 양천구 신월동 131-4,양천구,신월동
응암보건지소,37.588028,126.91951,FU_BH,서울특별시 은평구 응암동 749-13,은평구,응암동
구산보건지소,37.609745,126.91278,FU_BH,서울특별시 은평구 구산동 17-33,은평구,구산동
중구 약수 보건지소,37.552475,127.00899,FU_BH,서울특별시 중구 신당동 366-15,중구,신당동
서울안심내과의원,37.543365,126.83834,FU_BE,서울특별시 강서구 화곡동 1032-18,강서구,화곡동
고려정형외과의원,37.54524,126.83662,FU_BE,서울특별시 강서구 화곡동 1024-25,강서구,화곡동
365열린내과의원,37.63755,127.07049,FU_BE,서울특별시 노원구 하계동 283,노원구,하계동
Ahn's메디컬,37.60435,127.0247,FU_BE,서울특별시 성북구 길음동 530-17,성북구,길음동
윤영수치과,37.602074,127.01934,FU_BE,서울특별시 성북구 정릉동 16-169,성북구,정릉동
열린치과의원,37.60273,127.01712,FU_BE,서울특별시 성북구 정릉동 14-25,성북구,정릉동
열린산부인과,37.602486,127.01691,FU_BE,서울특별시 성북구 정릉동 14-18,성북구,정릉동
연앤네이쳐산부인과,37.52002,127.05581,FU_BE,서울특별시 강남구 청담동 72-1,강남구,청담동
함익병피부과의원,37.496735,127.0552,FU_BE,서울특별시 강남구 대치동 1024,강남구,대치동
수치과병원,37.49155,127.116425,FU_BD,서울특별시 송파구 문정동 150-26,송파구,문정동
서울제일요양병원,37.53562,126.82484,FU_BD,서울특별시 양천구 신월동 48-14,양천구,신월동
포미즈여성병원,37.546764,126.872185,FU_BD,서울특별시 양천구 목동 513,양천구,목동
메디힐병원,37.53698,126.82799,FU_BD,서울특별시 양천구 신월동 51-9,양천구,신월동
홍익병원,37.528492,126.86366,FU_BD,서울특별시 양천구 신정동 899-1,양천구,신정동
솔빛한방병원,37.517708,126.840485,FU_BD,서울특별시 양천구 신월동 546-27,양천구,신월동
라온휴병원,37.517708,126.842,FU_BD,서울특별시 양천구 신월동 550-3,양천구,신월동
